_id,ilce_adi,mahalle_adi,mahalle_uavt,1980_oncesi,1980-2000_arasi,2000_sonrasi,1-4 kat_arasi,5-9 kat_arasi,9-19 kat_arasi,lon,lat,area_km2,match,vs30_point,vs30_mean,vs30_min,vs30_max,vs30_used,vs30_source,vs30_flag
313,ÇATALCA,KESTANELİK,191805,57,412,402,861,10,0,28.497108,41.223035,10.486,name+district,396.0,430.5,273.6656188964844,565.2784423828125,430.5,polygon mean,ok
314,ÇATALCA,KIZILCAALİ,191807,0,0,204,198,6,0,28.557386,41.243071,11.954,name+district,394.0,430.6,228.734375,575.3343505859375,430.6,polygon mean,ok
315,ÇATALCA,MURATBEY MERKEZ,40905,0,19,678,689,8,0,28.495049,41.08464,19.06,name+district,534.5,430.4,265.5364990234375,665.1077270507812,430.4,polygon mean,ok
316,ÇATALCA,NAKKAŞ,40909,0,338,311,648,1,0,28.55746,41.183052,47.059,name+district,390.4,403.8,229.48687744140625,575.3343505859375,403.8,polygon mean,ok
317,ÇATALCA,OKLALI,191809,0,304,157,461,0,0,28.478421,41.22013,6.753,name+district,264.0,412.7,263.9623718261719,509.2957458496094,412.7,polygon mean,ok
318,ÇATALCA,ORMANLI,191831,0,8,485,492,1,0,28.440382,41.406439,33.555,name+district,394.6,380.5,200.90480041503906,600.0,380.5,polygon mean,ok
319,ÇATALCA,OVAYENİCE,40901,103,289,691,1083,0,0,28.414582,41.100114,20.369,name+district,357.5,388.4,221.31565856933594,526.136474609375,388.4,polygon mean,ok
320,ÇATALCA,ÖRCÜNLÜ,191811,0,0,421,421,0,0,28.524682,41.226215,12.533,name+district,432.4,409.2,273.6656188964844,487.677978515625,409.2,polygon mean,ok
321,ÇATALCA,ÖRENCİK,191813,62,62,409,532,1,0,28.498197,41.326227,24.277,name+district,383.1,411.9,289.18304443359375,600.0,411.9,polygon mean,ok
322,ÇATALCA,SUBAŞI,191815,67,468,395,928,2,0,28.457712,41.219295,19.095,name+district,344.5,424.0,254.95526123046875,602.319091796875,424.0,polygon mean,ok
323,ÇATALCA,YALIKÖY,191833,0,29,855,872,12,0,28.263159,41.468124,81.435,name+district,602.0,493.5,292.5311584472656,633.5350952148438,493.5,polygon mean,ok
324,ÇATALCA,YAYLACIK,191817,15,11,4,30,0,0,28.218213,41.351643,4.469,name+district,307.5,311.8,264.11749267578125,374.3033142089844,311.8,polygon mean,ok
325,ÇATALCA,YAZLIK,191819,0,0,216,216,0,0,28.53288,41.299806,20.695,name+district,420.3,422.6,276.0160827636719,600.0,422.6,polygon mean,ok
326,ÇEKMEKÖY,ALEMDAĞ,40749,64,388,557,889,117,3,29.235719,41.05046,1.43,name+district,469.6,409.2,256.255615234375,546.6997680664062,409.2,polygon mean,ok
327,ÇEKMEKÖY,AYDINLAR,40766,9,527,545,650,403,28,29.227213,41.01827,0.633,name+district,294.5,307.2,261.69622802734375,402.7598876953125,307.2,polygon mean,ok
328,ÇEKMEKÖY,CUMHURİYET,40769,6,400,354,456,242,62,29.226192,41.022518,0.475,name+district,336.7,294.0,261.69622802734375,336.72412109375,294.0,polygon mean,ok
329,ÇEKMEKÖY,ÇAMLIK,40753,5,370,563,298,634,6,29.194171,41.017519,0.417,name+district,340.1,331.9,306.40606689453125,348.27935791015625,331.9,polygon mean,ok
330,ÇEKMEKÖY,ÇATALMEŞE,40750,39,470,682,1010,180,1,29.255252,41.05654,5.621,name+district,360.7,375.9,256.255615234375,499.38720703125,375.9,polygon mean,ok
331,ÇEKMEKÖY,EKŞİOĞLU,40751,14,732,325,987,82,2,29.241381,41.029729,1.286,name+district,392.5,354.1,281.55987548828125,422.9405822753906,354.1,polygon mean,ok
332,ÇEKMEKÖY,GÜNGÖREN,40768,18,285,245,342,178,28,29.21991,41.026509,0.399,name+district,380.6,407.9,336.72412109375,471.04852294921875,407.9,polygon mean,ok
333,ÇEKMEKÖY,HAMİDİYE,40754,0,361,927,506,763,19,29.188416,41.026167,0.929,name+district,332.7,371.1,332.7449951171875,409.7123107910156,371.1,polygon mean,ok
334,ÇEKMEKÖY,HÜSEYİNLİ,191993,38,3,482,517,3,3,29.30047,41.11784,13.132,name+district,360.9,378.3,266.7742614746094,536.4552612304688,378.3,polygon mean,ok
335,ÇEKMEKÖY,KİRAZLIDERE,40770,5,252,241,266,212,20,29.212336,41.017816,0.708,name+district,324.2,322.3,291.48992919921875,380.5722961425781,322.3,polygon mean,ok
336,ÇEKMEKÖY,KOÇULLU,191995,53,0,347,397,3,0,29.367509,41.076104,13.994,name+district,364.2,412.3,228.8267822265625,556.5021362304688,412.3,polygon mean,ok
337,ÇEKMEKÖY,MEHMET AKİF,40755,9,623,967,630,949,20,29.185566,41.019489,0.852,name+district,313.4,332.4,280.0712585449219,395.7021789550781,332.4,polygon mean,ok
338,ÇEKMEKÖY,MERKEZ,40756,58,482,1683,1662,560,1,29.168243,41.043423,8.444,name+district,490.3,402.9,265.60247802734375,498.3203430175781,402.9,polygon mean,ok
339,ÇEKMEKÖY,MİMAR SİNAN,40757,4,720,742,930,485,51,29.181108,41.031058,1.22,name+district,409.7,368.5,280.0712585449219,410.4481506347656,368.5,polygon mean,ok
340,ÇEKMEKÖY,NİŞANTEPE,40752,0,0,1023,962,38,23,29.269161,41.044048,4.207,name+district,385.6,414.3,292.8724060058594,556.0872802734375,414.3,polygon mean,ok
341,ÇEKMEKÖY,ÖMERLİ,40758,108,0,1602,1693,17,0,29.324947,41.080984,47.103,name+district,491.8,430.4,251.98086547851562,547.5748291015625,430.4,polygon mean,ok
342,ÇEKMEKÖY,REŞADİYE,191997,1,107,1105,1210,3,0,29.246981,41.087169,19.526,name+district,473.1,429.3,247.59494018554688,538.7264404296875,429.3,polygon mean,ok
343,ÇEKMEKÖY,SIRAPINAR,191999,23,0,454,475,2,0,29.330505,41.108453,9.16,name+district,479.9,416.3,274.00640869140625,536.4552612304688,416.3,polygon mean,ok
344,ÇEKMEKÖY,SOĞUKPINAR,40767,15,433,194,472,153,17,29.235787,41.023745,0.619,name+district,285.6,307.9,261.69622802734375,402.7598876953125,307.9,polygon mean,ok
345,ÇEKMEKÖY,SULTANÇİFTLİĞİ,40764,24,324,379,452,183,92,29.223466,41.031134,0.864,name+district,443.1,382.4,285.6457214355469,471.04852294921875,382.4,polygon mean,ok
346,ÇEKMEKÖY,TAŞDELEN,40765,17,126,257,202,143,55,29.23124,41.032164,0.602,name+district,375.4,381.8,285.6457214355469,443.07647705078125,381.8,polygon mean,ok
347,ESENLER,BİRLİK,40348,520,839,388,703,1039,5,28.87032,41.050728,0.609,name+district,296.9,364.0,296.8963928222656,392.9256591796875,364.0,polygon mean,ok
348,ESENLER,ÇİFTE HAVUZLAR,40340,111,61,99,213,58,0,28.892971,41.023324,1.18,name+district,276.7,320.2,276.6763916015625,379.83587646484375,320.2,polygon mean,ok
349,ESENLER,DAVUTPAŞA,40342,384,357,260,411,590,0,28.890727,41.032568,0.21,name+district,289.0,299.9,288.9548034667969,310.8807678222656,299.9,polygon mean,ok
350,ESENLER,FATİH,40350,525,1035,526,496,1588,2,28.866349,41.041708,0.513,name+district,362.5,343.1,325.483642578125,362.53887939453125,343.1,polygon mean,ok
351,ESENLER,FEVZİ ÇAKMAK,40345,366,601,358,221,1100,4,28.881738,41.044466,0.545,name+district,310.2,339.7,310.1531677246094,392.9256591796875,339.7,polygon mean,ok
352,ESENLER,HAVAALANI,40354,367,1128,372,751,1056,60,28.870241,41.05713,0.622,name+district,384.2,364.0,296.8963928222656,392.9256591796875,364.0,polygon mean,ok
353,ESENLER,KAZIM KARABEKİR,40346,405,652,442,277,1216,6,28.873191,41.045524,0.428,name+district,325.5,337.6,296.8963928222656,392.9256591796875,337.6,polygon mean,ok
354,ESENLER,KEMER,40352,501,541,327,590,763,16,28.880928,41.053036,0.757,name+district,358.9,382.1,358.88201904296875,394.8794250488281,382.1,polygon mean,ok
355,ESENLER,MENDERES,40347,497,516,349,260,1101,1,28.876914,41.041212,0.447,name+district,325.5,317.8,310.1531677246094,325.483642578125,317.8,polygon mean,ok
356,ESENLER,MİMAR SİNAN,40341,334,205,188,163,562,2,28.887624,41.035251,0.173,name+district,289.0,303.3,288.9548034667969,310.8807678222656,303.3,polygon mean,ok
357,ESENLER,NAMIK KEMAL,40344,357,248,279,418,466,0,28.895881,41.03028,0.233,name+district,331.0,302.3,276.6763916015625,331.0149841308594,302.3,polygon mean,ok
358,ESENLER,NİNE HATUN,40343,596,752,413,284,1472,5,,,,UNMATCHED,,,,,,none,no_geometry
359,ESENLER,ORUÇREİS,40355,369,2013,453,1313,1507,15,28.859657,41.076788,10.681,name+district,322.6,355.1,265.03607177734375,417.35791015625,355.1,polygon mean,ok
360,ESENLER,TUNA,40351,539,1122,453,924,1186,4,28.861986,41.04971,0.73,name+district,298.8,344.7,296.8963928222656,384.43218994140625,344.7,polygon mean,ok
361,ESENLER,TURGUT REİS,40353,591,1537,412,914,1617,9,28.863557,41.060634,0.591,name+district,384.2,383.4,381.00189208984375,384.43218994140625,383.4,polygon mean,ok
362,ESENLER,YAVUZ SELİM,40349,92,87,94,103,170,0,28.888866,41.037439,0.245,name+district,289.0,305.4,286.23883056640625,331.0149841308594,305.4,polygon mean,ok
363,ESENYURT,AKÇABURGAZ,40880,0,657,846,1083,409,11,28.636273,41.069394,6.355,name+district,432.8,393.7,277.6545104980469,513.2549438476562,393.7,polygon mean,ok
364,ESENYURT,AKEVLER,181498,0,30,92,31,72,19,28.676406,41.01818,0.527,name+spatial,388.0,461.4,387.9960632324219,537.9440307617188,461.4,polygon mean,ok
365,ESENYURT,AKŞEMSEDDİN,181504,2,396,114,358,138,16,28.697073,41.018438,0.717,name+spatial,478.9,423.2,304.3232727050781,536.8303833007812,423.2,polygon mean,ok
366,ESENYURT,ARDIÇLI,40861,2,480,244,586,140,0,28.679396,41.04954,1.152,name+spatial,510.2,440.0,280.2626953125,518.75732421875,440.0,polygon mean,ok
367,ESENYURT,AŞIK VEYSEL,181518,1,353,70,36,199,189,28.673037,41.061579,0.845,name+spatial,440.4,424.9,239.16969299316406,524.3406982421875,424.9,polygon mean,ok
368,ESENYURT,ATATÜRK,40881,0,559,387,637,303,6,28.632813,41.035304,1.615,name+district,427.0,422.4,274.9023742675781,495.2720642089844,422.4,polygon mean,ok
369,ESENYURT,BAĞLARÇEŞME,40855,13,949,442,583,802,19,28.674418,41.036369,0.604,name+spatial,467.9,401.1,280.2626953125,467.918212890625,401.1,polygon mean,ok
370,ESENYURT,BALIKYOLU,181510,4,736,636,754,620,2,28.691171,41.03659,0.544,name+spatial,513.1,479.2,353.67254638671875,530.535400390625,479.2,polygon mean,ok
371,ESENYURT,BARBAROS HAYRETTİN PAŞA,181488,0,134,217,101,74,176,28.641076,41.021734,1.088,name+spatial,475.9,419.0,263.6153564453125,493.2799987792969,419.0,polygon mean,ok
372,ESENYURT,BATTALGAZİ,181526,0,477,347,406,418,0,28.656744,41.039585,0.564,name+spatial,379.0,415.6,341.78204345703125,500.1383361816406,415.6,polygon mean,ok
373,ESENYURT,CUMHURİYET,40865,0,60,49,8,9,92,28.651207,41.017223,0.348,name+spatial,493.3,486.9,392.50299072265625,574.910400390625,486.9,polygon mean,ok
374,ESENYURT,ÇINAR,181514,0,751,393,476,649,19,28.667023,41.040309,0.528,name+spatial,451.7,390.7,280.2626953125,451.9804382324219,390.7,polygon mean,ok
375,ESENYURT,ESENKENT,40862,0,551,41,329,221,42,28.681685,41.057602,0.77,name+spatial,518.8,445.8,357.8016052246094,524.3406982421875,445.8,polygon mean,ok
376,ESENYURT,FATİH,40851,25,664,400,403,666,20,28.67525,41.029831,0.542,name+spatial,467.9,413.8,285.6192932128906,509.90130615234375,413.8,polygon mean,ok
377,ESENYURT,GÖKEVLER,181490,0,60,59,55,10,54,28.632756,41.025771,0.977,name+district,418.6,409.9,263.6153564453125,501.5072021484375,409.9,polygon mean,ok
378,ESENYURT,GÜZELYURT,40895,12,281,284,130,414,33,28.671332,41.009749,0.971,name+spatial,421.0,475.7,387.9960632324219,566.7598876953125,475.7,polygon mean,ok
379,ESENYURT,HÜRRİYET,181482,0,403,711,533,581,0,28.645944,41.031123,0.531,name+spatial,495.3,490.7,470.16864013671875,521.2908325195312,490.7,polygon mean,ok
380,ESENYURT,İNCİRTEPE,40852,11,841,384,521,704,11,28.692478,41.021187,0.384,name+spatial,460.4,451.7,372.69775390625,536.8303833007812,451.7,polygon mean,ok
381,ESENYURT,İNÖNÜ,40853,8,799,262,455,613,1,28.688562,41.026897,0.488,name+spatial,460.4,434.3,353.67254638671875,513.0589599609375,434.3,polygon mean,ok
382,ESENYURT,İSTİKLAL,40879,26,553,626,649,555,1,28.649143,41.037015,0.44,name+spatial,495.3,453.9,378.97216796875,500.1383361816406,453.9,polygon mean,ok
383,ESENYURT,KOZA,181522,4,238,99,254,13,74,28.663638,41.062254,1.366,name+spatial,357.8,377.6,239.16969299316406,470.49853515625,377.6,polygon mean,ok
384,ESENYURT,MEHMET AKİF ERSOY,181494,2,150,434,115,462,9,28.668083,41.015712,0.54,name+spatial,527.2,514.2,387.9960632324219,574.910400390625,514.2,polygon mean,ok
385,ESENYURT,MEHTERÇEŞME,40854,6,616,567,378,791,20,28.663221,41.01964,0.611,name+spatial,527.2,478.1,285.6192932128906,574.910400390625,478.1,polygon mean,ok
386,ESENYURT,MEVLANA,181492,2,161,39,26,63,113,28.656373,41.012608,0.858,name+spatial,574.9,492.9,392.50299072265625,574.910400390625,492.9,polygon mean,ok
387,ESENYURT,NAMIK KEMAL,40856,112,811,272,460,725,10,28.689668,41.008828,0.548,name+spatial,540.6,429.0,304.3232727050781,540.5606689453125,429.0,polygon mean,ok
388,ESENYURT,NECİP FAZIL KISAKÜREK,181484,1,441,464,473,426,7,28.653477,41.031106,0.337,name+spatial,495.3,486.6,405.255615234375,524.7384033203125,486.6,polygon mean,ok
389,ESENYURT,ORHAN GAZİ,40863,0,416,187,394,177,32,28.647712,41.080171,3.574,name+district,401.9,354.9,239.16969299316406,429.0745544433594,354.9,polygon mean,ok
390,ESENYURT,OSMANGAZİ,181480,0,1604,950,1673,880,1,28.63881,41.047839,3.669,name+district,484.2,434.6,274.9023742675781,500.1383361816406,434.6,polygon mean,ok
391,ESENYURT,ÖRNEK,40857,49,862,352,736,513,14,28.671183,41.044594,0.497,name+spatial,280.3,378.8,280.2626953125,451.7106628417969,378.8,polygon mean,ok
392,ESENYURT,PINAR,40864,5,1256,405,768,890,8,28.665732,41.034485,0.699,name+spatial,452.0,406.9,285.6192932128906,467.918212890625,406.9,polygon mean,ok
393,ESENYURT,PİRİ REİS,181486,0,42,144,18,63,105,28.649507,41.023412,0.771,name+spatial,521.3,497.1,392.50299072265625,574.910400390625,497.1,polygon mean,ok
394,ESENYURT,SAADETDERE,40858,135,641,500,471,795,10,28.697377,41.008595,0.352,name+spatial,304.3,422.4,304.3232727050781,540.5606689453125,422.4,polygon mean,ok
395,ESENYURT,SELAHADDİN EYYUBİ,181516,2,536,616,610,543,1,28.658947,41.051554,2.636,name+spatial,341.8,397.3,317.4113464355469,500.1383361816406,397.3,polygon mean,ok
396,ESENYURT,SULTANİYE,181508,6,418,251,252,407,16,28.684781,41.034013,0.541,name+spatial,353.7,455.8,353.67254638671875,530.535400390625,455.8,polygon mean,ok
397,ESENYURT,SÜLEYMANİYE,181512,3,868,414,492,791,2,28.685359,41.043848,0.543,name+spatial,471.9,461.7,280.2626953125,530.535400390625,461.7,polygon mean,ok
398,ESENYURT,ŞEHİTLER,181524,0,548,371,478,441,0,28.656109,41.033779,0.284,name+spatial,405.3,450.3,405.255615234375,495.2720642089844,450.3,polygon mean,ok
399,ESENYURT,TALATPAŞA,40859,1,711,467,493,675,11,28.671573,41.023619,0.475,name+spatial,509.9,427.7,285.6192932128906,527.2241821289062,427.7,polygon mean,ok
400,ESENYURT,TURGUT ÖZAL,181502,28,462,266,228,474,54,28.693529,41.003168,0.646,name+spatial,550.9,463.8,304.3232727050781,550.865966796875,463.8,polygon mean,ok
401,ESENYURT,ÜÇEVLER,181496,7,512,448,294,662,11,28.67984,41.026353,0.448,name+spatial,409.9,435.3,353.67254638671875,509.90130615234375,435.3,polygon mean,ok
402,ESENYURT,YENİKENT,40860,27,881,210,480,616,22,28.681383,41.039516,0.449,name+spatial,471.9,420.9,280.2626953125,530.535400390625,420.9,polygon mean,ok
403,ESENYURT,YEŞİLKENT,40866,0,386,428,349,457,8,28.660382,41.026042,1.102,name+spatial,524.7,460.6,285.6192932128906,574.910400390625,460.6,polygon mean,ok
404,ESENYURT,YUNUS EMRE,181506,4,802,217,580,417,26,28.696055,41.026897,0.492,name+spatial,536.8,506.5,460.4022521972656,536.8303833007812,506.5,polygon mean,ok
405,ESENYURT,ZAFER,181500,1,206,179,149,185,52,28.684285,41.014936,1.646,name+spatial,537.9,455.2,372.69775390625,540.5606689453125,455.2,polygon mean,ok
406,EYÜP,AĞAÇLI,191741,0,210,139,348,1,0,28.864958,41.262351,15.674,name-only,400.3,435.8,222.73080444335938,600.0,435.8,polygon mean,ok
407,EYÜP,AKPINAR,191743,1,269,156,425,1,0,,,,UNMATCHED,,,,,,none,no_geometry
408,EYÜP,AKŞEMSETTİN,40358,64,1501,525,1131,944,15,,,,UNMATCHED,,,,,,none,no_geometry
409,EYÜP,ALİBEYKÖY,40359,874,287,384,1233,232,80,28.945642,41.080457,0.913,name-only,432.2,365.3,280.7748718261719,432.19598388671875,365.3,polygon mean,ok
410,EYÜP,ÇIRÇIR,40360,717,742,904,1436,733,194,28.936875,41.081775,1.048,name-only,480.9,409.1,319.2984313964844,480.87860107421875,409.1,polygon mean,ok
411,EYÜP,ÇİFTALAN,191745,0,65,32,97,0,0,28.912403,41.252041,18.867,name-only,396.5,470.7,297.234375,600.0,470.7,polygon mean,ok
412,EYÜP,DEFTERDAR,40361,595,164,148,679,226,2,28.934595,41.036614,0.942,name-only,392.0,432.4,360.3722229003906,488.1498107910156,432.4,polygon mean,ok
413,EYÜP,DÜĞMECİLER,40362,540,322,248,767,341,2,28.925275,41.045462,0.475,name-only,477.8,465.4,385.4597473144531,534.9144897460938,465.4,polygon mean,ok
414,EYÜP,EMNİYETTEPE,40363,441,104,427,614,349,9,28.94974,41.068762,0.735,name-only,280.8,359.3,280.7748718261719,452.12701416015625,359.3,polygon mean,ok
415,EYÜP,ESENTEPE,40364,668,81,674,758,633,32,,,,UNMATCHED,,,,,,none,no_geometry
416,EYÜP,GÖKTÜRK MERKEZ,40379,59,1441,1537,2343,692,2,28.879091,41.194554,27.509,name-only,346.4,371.9,224.79391479492188,494.0950012207031,371.9,polygon mean,ok
417,EYÜP,GÜZELTEPE,40366,972,374,1047,1475,849,69,,,,UNMATCHED,,,,,,none,no_geometry
418,EYÜP,IŞIKLAR,191747,2,188,123,295,18,0,28.82611,41.22719,11.025,name-only,329.1,370.4,240.012939453125,526.9361572265625,370.4,polygon mean,ok
419,EYÜP,İHSANİYE,191749,0,60,22,82,0,0,,,,UNMATCHED,,,,,,none,no_geometry
420,EYÜP,İSLAMBEY,40367,957,287,576,1475,345,0,,,,UNMATCHED,,,,,,none,no_geometry
421,EYÜP,KARADOLAP,40368,986,654,764,1676,573,155,28.932917,41.074403,1.113,name-only,448.8,392.0,224.77333068847656,480.87860107421875,392.0,polygon mean,ok
422,EYÜP,MERKEZ,40365,512,176,406,787,306,1,,,,UNMATCHED,,,,,,none,no_geometry
423,EYÜP,MİMAR SİNAN,40369,138,345,410,830,48,15,,,,UNMATCHED,,,,,,none,no_geometry
424,EYÜP,MİTHATPAŞA,40370,206,473,847,1464,62,0,28.920834,41.176535,50.006,name-only,334.1,375.0,259.11944580078125,487.6149597167969,375.0,polygon mean,ok
425,EYÜP,NİŞANCI,40371,903,448,307,1436,222,0,28.933162,41.042241,0.672,name-only,488.1,448.5,376.9234619140625,498.8959655761719,448.5,polygon mean,ok
426,EYÜP,ODAYERİ,191751,1,101,68,170,0,0,28.859067,41.232515,8.025,name-only,365.2,349.7,222.73080444335938,442.083740234375,349.7,polygon mean,ok
427,EYÜP,PİRİNÇÇİ,191753,195,477,248,911,9,0,28.839555,41.173253,27.108,name-only,361.5,391.1,201.71006774902344,522.3433227539062,391.1,polygon mean,ok
428,EYÜP,RAMİ CUMA,40372,345,158,260,347,416,0,28.922191,41.049432,0.232,name-only,534.9,470.9,406.9705810546875,534.9144897460938,470.9,polygon mean,ok
429,EYÜP,RAMİ YENİ,40373,438,217,324,682,294,3,,,,UNMATCHED,,,,,,none,no_geometry
430,EYÜP,SAKARYA,40374,774,94,288,909,227,20,28.940635,41.066859,0.447,name-only,452.1,405.9,280.7748718261719,525.399169921875,405.9,polygon mean,ok
431,EYÜP,SİLAHTARAĞA,40375,652,53,336,767,267,7,28.940693,41.061945,0.306,name-only,414.7,459.8,414.651611328125,525.399169921875,459.8,polygon mean,ok
432,EYÜP,TOPÇULAR,40376,483,305,414,1016,176,10,28.924696,41.035073,1.662,name-only,360.4,370.5,263.24102783203125,477.83673095703125,370.5,polygon mean,ok
433,EYÜP,YEŞİLPINAR,40378,443,575,612,549,1063,18,28.921,41.074576,1.368,name-only,297.2,324.5,224.77333068847656,426.1614074707031,324.5,polygon mean,ok
434,FATİH,AKSARAY,99127,1095,259,121,850,586,39,28.94931,41.003321,0.987,name+district,297.6,373.7,297.59429931640625,430.8934020996094,373.7,polygon mean,ok
435,FATİH,AKŞEMSETTİN,99137,1047,436,103,149,1435,2,28.944221,41.01813,0.439,name+district,344.8,355.8,269.857421875,458.039306640625,355.8,polygon mean,ok
436,FATİH,ALEMDAR,40307,294,114,17,203,221,1,28.97622,41.0096,0.14,name+district,365.8,365.8,365.8306884765625,365.8306884765625,365.8,polygon mean,ok
437,FATİH,ALİ KUŞÇU,99141,721,186,74,376,604,1,28.949341,41.021036,0.31,name+district,458.0,359.5,269.857421875,458.039306640625,359.5,polygon mean,ok
438,FATİH,ATİKALİ,99140,679,167,123,371,598,0,28.944967,41.025053,0.228,name+district,269.9,363.9,269.857421875,458.039306640625,363.9,polygon mean,ok
439,FATİH,AYVANSARAY,99146,2004,259,378,2231,410,0,28.94346,41.035166,0.623,name+district,475.6,431.5,400.6994934082031,475.6405334472656,431.5,polygon mean,ok
440,FATİH,BALABANAĞA,40308,118,51,1,39,130,1,28.960277,41.01052,0.114,name+district,407.9,374.8,341.6203918457031,407.90625,374.8,polygon mean,ok
441,FATİH,BALAT,99145,1352,231,229,1153,659,0,28.948619,41.029163,0.405,name+district,458.0,406.3,269.857421875,475.6405334472656,406.3,polygon mean,ok
442,FATİH,BEYAZIT,40309,297,17,64,357,21,0,28.966927,41.010534,0.111,name+district,341.6,341.6,341.6203918457031,341.6203918457031,341.6,polygon mean,ok
443,FATİH,BİNBİRDİREK,40310,173,72,40,129,154,2,28.973707,41.006819,0.159,name+district,365.8,353.7,341.6203918457031,365.8306884765625,353.7,polygon mean,ok
444,FATİH,CANKURTARAN,40311,485,83,26,542,52,0,28.982991,41.010074,0.881,name+district,387.6,513.4,353.878173828125,600.0,513.4,polygon mean,ok
445,FATİH,CERRAHPAŞA,99128,606,125,75,412,385,9,28.940826,41.002474,0.861,name+district,392.1,378.8,297.59429931640625,430.8934020996094,378.8,polygon mean,ok
446,FATİH,CİBALİ,99143,908,136,44,905,183,0,28.957958,41.022765,0.275,name+district,600.0,424.2,294.4555969238281,600.0,424.2,polygon mean,water
447,FATİH,DEMİRTAŞ,40312,248,69,6,248,73,2,28.964983,41.017921,0.085,name+district,600.0,472.2,344.3595275878906,600.0,472.2,polygon mean,water
448,FATİH,DERVİŞ ALİ,40422,1231,242,151,987,637,0,28.94091,41.02913,0.37,name+district,269.9,364.5,263.24102783203125,475.6405334472656,364.5,polygon mean,ok
449,FATİH,EMİN SİNAN,40313,179,132,22,120,212,1,28.96961,41.006781,0.066,name+district,341.6,353.7,341.6203918457031,365.8306884765625,353.7,polygon mean,ok
450,FATİH,HACI KADIN,40314,159,50,17,202,24,0,28.959475,41.018608,0.103,name+district,344.4,472.2,344.3595275878906,600.0,472.2,polygon mean,ok
451,FATİH,HASEKİ SULTAN,99129,741,128,15,285,595,4,28.941891,41.009467,0.292,name+district,430.9,396.1,358.27911376953125,430.8934020996094,396.1,polygon mean,ok
452,FATİH,HIRKA-İ ŞERİF,99138,1224,309,52,624,960,1,28.938962,41.022388,0.433,name+district,269.9,293.6,263.24102783203125,344.76171875,293.6,polygon mean,ok
453,FATİH,HOBYAR,40315,162,112,74,114,221,13,28.973937,41.015041,0.202,name+district,600.0,482.9,365.8306884765625,600.0,482.9,polygon mean,water
454,FATİH,HOCA GIYASETTİN,40316,235,43,6,272,12,0,28.96172,41.017961,0.087,name+district,344.4,472.2,344.3595275878906,600.0,472.2,polygon mean,ok
455,FATİH,HOCAPAŞA,40317,246,93,48,169,212,6,28.979585,41.014886,0.308,name+district,600.0,521.9,365.8306884765625,600.0,521.9,polygon mean,water
456,FATİH,İSKENDERPAŞA,40397,840,236,128,243,959,2,28.95001,41.013339,0.423,name+district,350.6,359.7,344.3595275878906,399.1241760253906,359.7,polygon mean,ok
457,FATİH,KALENDERHANE,40319,84,22,4,102,8,0,28.958032,41.013929,0.133,name+district,344.4,376.1,344.3595275878906,407.90625,376.1,polygon mean,ok
458,FATİH,KARAGÜMRÜK,99139,497,144,247,516,360,12,28.934456,41.02571,0.359,name+district,263.2,308.4,263.24102783203125,391.9892272949219,308.4,polygon mean,ok
459,FATİH,KATİP KASIM,40320,394,114,21,328,200,1,28.955389,41.00475,0.169,name+district,407.9,363.4,297.59429931640625,407.90625,363.4,polygon mean,ok
460,FATİH,KEMALPAŞA,40318,264,94,13,78,287,6,28.9555,41.011794,0.177,name+district,407.9,375.5,344.3595275878906,407.90625,375.5,polygon mean,ok
461,FATİH,KOCA MUSTAFAPAŞA,40390,1491,214,42,854,892,1,28.932204,41.000058,0.501,name+district,415.0,435.6,358.27911376953125,600.0,435.6,polygon mean,ok
462,FATİH,KÜÇÜK AYASOFYA,40321,560,93,31,628,56,0,28.972564,41.003131,0.252,name+district,353.9,358.8,341.6203918457031,374.04693603515625,358.8,polygon mean,ok
463,FATİH,MERCAN,40322,252,99,59,251,158,1,28.967652,41.013863,0.083,name+district,600.0,470.8,341.6203918457031,600.0,470.8,polygon mean,water
464,FATİH,MESİHPAŞA,40323,135,94,39,30,216,22,28.95529,41.008471,0.081,name+district,407.9,403.5,399.1241760253906,407.90625,403.5,polygon mean,ok
465,FATİH,MEVLANAKAPI,99134,1002,222,79,757,546,0,28.924187,41.013097,0.577,name+district,316.3,347.3,316.3406677246094,378.3514099121094,347.3,polygon mean,ok
466,FATİH,MİMAR HAYRETTİN,40324,367,243,21,227,404,0,28.966722,41.007031,0.11,name+district,341.6,341.6,341.6203918457031,341.6203918457031,341.6,polygon mean,ok
467,FATİH,MİMAR KEMALETTİN,40325,270,181,31,93,370,19,28.960912,41.008458,0.148,name+district,407.9,374.8,341.6203918457031,407.90625,374.8,polygon mean,ok
468,FATİH,MOLLA FENARİ,40326,317,118,56,278,213,0,28.971365,41.009925,0.15,name+district,365.8,353.7,341.6203918457031,365.8306884765625,353.7,polygon mean,ok
469,FATİH,MOLLA GÜRANİ,99136,863,221,76,168,978,14,28.942002,41.013206,0.404,name+district,344.8,364.4,296.55059814453125,430.8934020996094,364.4,polygon mean,ok
470,FATİH,MOLLA HÜSREV,40327,136,43,2,158,23,0,28.958959,41.015651,0.089,name+district,344.4,344.4,344.3595275878906,344.3595275878906,344.4,polygon mean,ok
471,FATİH,MUHSİNE HATUN,40328,317,91,14,299,123,0,28.962084,41.00349,0.126,name+district,348.8,368.1,341.6203918457031,407.90625,368.1,polygon mean,ok
